id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13281206,BRAND NEW 1 BEDROOM IN THE HEART OF ST KILDA!,21856366,Alaina,,Port Phillip,-37.86684,144.97562,Entire home/apt,110,3,1,2017-10-03,0.02,1,0,0,
13175290,Private Southbank room (own bathroom) & great view,40630183,Laura,,Melbourne,-37.82743,144.96026,Private room,70,3,9,2019-08-10,0.13,1,0,0,
12814137,Carlton North Loft,68936769,Enza,,Yarra,-37.78613,144.97224,Entire home/apt,120,5,120,2022-06-01,2.12,2,299,5,
13176029,"Simple, Cosy and Sober place to stay",54674212,Theo,,Port Phillip,-37.86016,144.9817,Private room,42,2,0,,,1,0,0,
13281675,Spacious home Carlton/Fitzroy,2630199,Ellie,,Melbourne,-37.7982,144.97079,Private room,40,21,0,,,1,0,0,
12814208,Family-friendly apartment,69885354,Parul,,Stonnington,-37.84242,145.02496,Private room,45,1,1,2016-05-23,0.01,1,0,0,
12814218,Gorgeous 3 story Fitzroy family home,51607871,Madeleine And Vali,,Yarra,-37.79656,144.97841,Entire home/apt,193,4,7,2017-07-15,0.10,2,0,0,
13176101,Albert Rd,11914644,Luxico Holiday Homes,,Port Phillip,-37.83706,144.96252,Entire home/apt,3480,1,3,2019-12-30,0.06,40,358,0,
13177631,Inner City Mansion with Pool,1037878,Blair,,Stonnington,-37.83473,144.99989,Private room,49,1,16,2017-09-08,0.22,3,0,0,
12814488,St Kilda Vibe in Charming Ripponlea!,67650696,Justin & Manny,,Port Phillip,-37.8731,144.99296,Entire home/apt,121,2,263,2022-05-30,3.58,2,82,31,
13178022,Experience Melbourne Like a Local,73689541,Bec,,Darebin,-37.76903,144.99612,Entire home/apt,75,1,26,2017-07-09,0.36,1,0,0,
13191813,Janet cosy home,73641797,Shuyang,,Kingston,-37.93812,145.13147,Private room,66,1,0,,,1,0,0,
13192606,Super convenient and charming,50027879,Melanie,,Yarra,-37.8217,144.99627,Entire home/apt,121,2,0,,,2,0,0,
13282644,Private room in suburban family home,74906618,Setsuko,,Stonnington,-37.86728,145.05108,Private room,50,2,60,2022-05-27,0.84,1,65,10,
12819821,Tanglewood Cottage Wonga Park,69926344,Roslyn,,Manningham,-37.75588,145.28518,Entire home/apt,200,2,214,2022-06-03,2.97,1,227,57,
13286914,City 高层公寓主卧,74955158,媛媛,,Melbourne,-37.80842,144.9667,Private room,64,1,0,,,1,0,0,
13288066,Tidy townhouse in the heart of Fitzroy,73257636,Charlotte,,Yarra,-37.79732,144.97805,Entire home/apt,100,5,1,2019-01-22,0.02,1,0,0,
13289964,Cosy 2BR 22nd floor apartment with sunset views,25122325,Adrian,,Melbourne,-37.78504,144.93989,Entire home/apt,91,28,0,,,1,0,0,
13300257,melbourne house,75108206,Jaejun,,Melbourne,-37.82335,144.96323,Shared room,30,1,1,2016-06-18,0.01,1,0,0,
13300658,Cozy Room in CBD !,49188930,Ruyan,,Melbourne,-37.8119,144.9568,Private room,90,1,8,2018-02-25,0.14,1,0,0,
13193343,11m² bedroom with a double bed and a wardrobe.,48186989,Gwen,,Glen Eira,-37.8923,145.03471,Private room,250,60,0,,,1,358,0,
13193866,"Sunny, spacious townhouse bedroom, with carpark",73873316,Jenna,,Banyule,-37.7446,145.05844,Private room,59,1,0,,,1,0,0,
12821058,Charming New York Townhouse,31846566,S&D,,Boroondara,-37.84611,145.04309,Private room,187,14,2,2017-03-05,0.03,1,332,0,
13194596,"Cosy, Quiet and Private",73882393,David,,Stonnington,-37.83532,144.98843,Entire home/apt,80,3,176,2022-06-05,2.62,1,283,33,
12821128,Perfect for professionals!,69942112,Shahar,,Port Phillip,-37.88077,144.9957,Private room,27,4,0,,,1,0,0,
13300729,Private light filled apartment with courtyard,9569665,Ash,,Darebin,-37.76712,144.99152,Entire home/apt,110,7,22,2022-03-10,0.30,1,160,2,
12833141,Master bedroom off Chapel Street,69500434,Sandra,,Stonnington,-37.85184,144.99472,Private room,50,7,1,2016-07-01,0.01,1,0,0,
13301312,Ms. Bs Home     Room 3,63280389,Beryl,,Yarra Ranges,-37.65854,145.52348,Private room,100,1,162,2022-06-04,2.23,3,350,33,
13194882,"2 bedroom, self contained & Private apartment",54896778,Katri,,Manningham,-37.73934,145.21733,Entire home/apt,211,1,89,2022-05-25,1.22,1,81,35,
12834881,Modern apartment with city views,2980649,Beth,,Darebin,-37.75267,145.00375,Entire home/apt,95,4,6,2016-07-23,0.08,1,0,0,
13208237,A short step from the activity  of,45128563,Grainne,,Stonnington,-37.85735,144.99786,Private room,60,3,0,,,1,0,0,
13208755,City Views + Richmond + 2 bed 2 bath,12461532,Josh,,Yarra,-37.81384,144.99222,Entire home/apt,140,2,11,2016-10-02,0.15,1,0,0,
13303352,Minkara Homestay - Cosy fully self contained cabin,21470508,Kerrie,,Yarra Ranges,-37.61711,145.49641,Entire home/apt,146,1,301,2022-06-01,4.13,1,319,31,
13305032,Cosy Room - Carlton North Townhouse,48637221,Jessica,,Yarra,-37.79031,144.9765,Private room,50,1,2,2016-06-08,0.03,1,0,0,
12836094,Huge shareroom in Ripponlea!,69745509,Millie,,Glen Eira,-37.87609,144.99836,Shared room,22,7,0,,,1,0,0,
13209561,CLEAN ATTRACTIVE ROOM for TRAVELLING COUPLE,32912420,Alfie,,Port Phillip,-37.86373,144.98587,Private room,55,1,0,,,3,0,0,
12836224,"Bright space,near transport & shops",70079328,Zowie,,Glen Eira,-37.88872,145.00167,Private room,55,2,1,2016-05-07,0.01,1,0,0,
13209696,South Yarra Home With Lots of Space,23838104,Camilla,,Stonnington,-37.84424,144.99762,Private room,60,4,0,,,1,0,0,
13306763,Amazing apartment in great location in St Kilda,29842776,Vladimir And Irene,,Port Phillip,-37.86821,144.9842,Entire home/apt,150,2,112,2020-07-06,1.54,1,131,0,
13306856,WatersideSpacious Apartment with Great Facilities,54419609,Na,,Melbourne,-37.81429,144.94297,Entire home/apt,99,1,8,2018-02-23,0.11,2,0,0,
12837696,Alpine Studio Retreat,70094226,Alex,,Yarra Ranges,-37.7576,145.6834,Entire home/apt,114,2,425,2022-05-15,5.78,2,174,41,
